SK_ID_CURR,prediction
216555,0
347502,0
228870,0
224795,0
370092,0
410026,0
339123,0
403283,0
358563,0
190443,0
347582,1
261110,0
204346,0
163351,0
427385,0
209515,0
174512,0
243168,0
379790,0
161617,0
430591,0
330420,0
307554,0
347211,0
271147,0
197912,0
427307,0
362787,0
424563,0
157502,0
303469,0
355835,0
339779,0
413178,0
144643,0
143827,0
164065,0
217133,0
119512,0
275127,0
227591,0
131794,0
296021,0
134861,0
162567,0
266005,0
186272,0
160345,0
367537,0
205001,0
370997,0
407136,0
240493,0
130926,0
287896,0
371679,0
376140,0
396807,0
277855,0
435538,0
325259,0
304099,0
316013,0
168500,0
444680,0
307074,0
423899,0
376878,0
200425,0
325569,0
367676,0
309621,0
105665,0
454688,0
187910,0
195064,0
311123,0
208412,0
435847,0
455393,0
368700,0
231636,0
275918,0
130928,0
429966,0
201953,0
194003,0
193758,0
403748,0
274998,0
187537,0
410236,0
130335,0
248224,0
331698,0
164346,0
374433,0
336167,0
207920,0
241014,0
101438,0
269855,0
347407,0
405865,0
363013,0
124795,0
297568,0
431992,0
101810,0
228965,0
356925,0
213837,0
301313,0
325381,0
132326,0
386747,0
303244,0
194781,0
329622,0
250951,0
162526,0
222137,0
345952,0
353386,0
387061,0
444698,0
448607,0
273000,0
435502,0
248557,0
130756,0
430241,0
263760,0
317653,0
427794,0
236001,0
192592,0
246397,0
110158,0
263781,0
131630,0
162018,0
308876,0
370841,0
408528,0
293457,0
259979,0
295917,0
349950,0
333718,0
237837,0
162439,0
255496,0
229391,0
134331,0
258514,0
260994,0
265077,0
219363,0
376698,0
291559,0
444844,0
132136,0
375107,0
129143,0
189903,0
150164,0
328863,0
263216,0
181712,0
376244,0
356325,0
352059,0
274716,0
177056,0
426394,0
153183,0
136450,0
219928,0
370476,0
153867,0
309053,0
279774,0
262698,0
288649,0
131909,0
367077,0
224558,0
197781,0
453745,0
291996,0
163394,0
386415,0
141331,0
333276,0
125538,0
142438,0
393712,0
254150,0
135281,0
194520,0
385931,0
435303,0
126002,0
399107,0
152790,0
102569,0
247177,0
244769,0
225252,0
185062,0
377293,0
404805,0
442173,0
207860,0
428361,0
417405,0
392818,0
322173,0
411657,0
103710,0
420419,0
181308,0
146670,0
439436,0
432881,0
232612,0
140485,0
207434,0
300203,0
177744,0
380195,0
132022,0
433214,0
367473,0
329530,0
150991,0
227561,0
138735,0
339568,0
310862,0
230719,0
438825,0
380288,0
241099,0
196941,0
232839,0
231431,0
221886,0
198003,0
193963,0
103608,0
350147,0
166396,0
234607,0
287063,0
206943,0
450847,0
399311,0
232596,0
148401,0
364107,0
140238,0
244028,0
299002,0
173390,0
350715,0
192035,0
454592,0
275466,0
183693,0
195764,0
348572,0
302188,0
448123,0
174506,0
279029,0
349291,0
377074,0
162610,0
241529,0
394858,0
367861,0
329342,0
299838,0
343721,0
172662,0
375835,0
334865,0
150609,0
311865,0
116751,0
144982,0
254274,0
259591,0
332671,0
294162,0
354381,0
144896,0
302894,0
100457,0
112159,0
263066,0
414316,0
380846,0
316352,0
199751,0
325675,0
307878,0
381348,0
117678,0
434417,0
409522,0
446795,0
273646,0
216449,0
177437,0
233382,0
332767,0
132024,0
413603,0
373564,0
108206,0
177734,0
155121,0
104837,0
347827,0
150280,0
125897,0
250758,0
245786,0
360648,0
408877,0
249782,0
415288,0
289887,0
284203,0
294301,0
160884,0
333185,0
419622,0
297739,0
454760,0
216050,0
205818,0
289861,0
349806,0
310803,0
202664,0
379579,0
336707,0
193896,0
149155,0
105996,0
138665,0
267197,0
350025,0
259174,0
400067,0
114577,0
446368,0
349512,0
340595,0
344049,0
317477,0
184554,0
232609,0
256983,0
181710,0
179333,0
383046,0
240213,0
159269,0
137964,0
290458,0
446990,0
269866,0
175996,0
133128,0
258460,0
115048,0
292981,0
149849,0
374543,0
210219,0
149385,0
388615,0
261451,0
366279,0
430879,0
374088,0
135127,0
429473,0
303936,0
317664,0
259278,0
188426,0
361010,0
206385,0
275387,0
355977,0
439145,0
362354,0
217236,0
294644,0
117360,0
348937,0
359776,0
302659,0
207958,0
250333,0
237309,0
416069,0
239478,0
198646,0
435349,0
220662,0
340856,0
311094,0
325669,0
452738,0
396146,0
246094,0
408672,0
454716,0
305583,0
100050,0
266088,0
216484,0
154993,0
193508,0
155980,0
269538,0
119398,0
330953,0
307088,0
422127,0
439701,0
137646,0
173245,0
296308,0
309306,0
369049,0
214490,0
255629,0
322859,0
219146,0
204668,0
162132,0
354682,0
235604,0
407506,0
151173,0
107140,0
422190,0
227896,0
365978,0
177160,0
254800,0
309647,0
363910,0
172891,0
236472,0
313768,0
297039,0
402355,0
143274,0
130424,0
251701,0
380338,0
131668,0
234389,0
330833,0
278239,0
449504,0
366586,0
237508,0
133682,0
307287,0
316473,0
136694,0
199019,0
353557,0
174915,0
210718,0
303452,0
361934,0
251883,0
299478,0
264463,0
217668,0
335571,0
375604,0
263317,0
441338,0
153840,0
134729,0
430417,0
164851,0
181512,0
399162,0
238105,0
251380,0
278504,0
310667,0
102918,0
217102,0
173793,0
317006,0
151424,0
349460,0
275008,0
135465,0
281115,0
377855,0
159254,0
394701,0
323314,0
218595,0
260655,0
449804,0
390172,0
276243,0
447963,0
364799,0
399472,0
371778,0
409793,0
155846,0
226336,0
236970,0
261285,0
311870,0
190858,0
254087,0
115103,0
300734,0
353276,0
326829,0
168498,0
104616,0
436715,0
433927,0
454273,0
103489,0
117947,0
101546,0
284082,0
335967,0
160973,0
225885,0
191459,0
220674,0
396933,0
245526,0
132897,0
220616,0
117804,0
441277,0
380909,0
448955,0
414855,0
146394,0
136955,0
427683,0
366229,0
149925,0
383260,0
410253,0
414896,0
216192,0
236109,0
250747,0
346602,0
398184,0
257257,0
183973,0
313894,0
289309,0
395083,0
157166,0
390507,0
110152,0
130948,0
145052,0
210713,0
212486,0
204892,0
266067,0
263941,0
271692,0
438370,0
448283,0
117279,0
280992,0
445485,0
388526,0
334475,0
215046,0
441286,0
395651,0
359130,0
125693,0
234720,0
270370,0
248245,0
317685,0
356731,0
246715,0
105495,0
180447,0
122390,0
393375,0
250165,0
429146,0
119215,0
322515,0
169142,0
225817,0
201510,0
358998,0
279012,0
382206,0
322601,0
322484,0
437603,0
434927,0
317614,0
283017,0
245153,0
357662,0
410719,0
111409,0
377685,0
139953,0
122663,0
246141,0
445297,0
346776,0
228092,0
276933,0
338251,0
120363,0
366434,0
336666,0
145680,0
125193,0
437716,0
379984,0
149350,0
280436,0
107929,0
225289,0
136926,0
131149,0
413743,0
450207,0
242963,0
157225,0
435742,0
435262,0
142605,0
235412,0
423570,0
209747,0
237860,0
249447,0
103215,0
229730,0
247241,0
329510,0
206079,0
108773,0
311597,0
189794,0
282835,0
391645,0
222064,0
229139,0
232636,0
311271,0
339917,0
281178,0
271500,0
306115,0
403345,0
130719,0
324928,0
245650,0
132147,0
178978,0
276690,0
396779,0
345395,0
252010,0
133153,0
387742,0
228398,0
386861,0
397278,0
368060,0
387103,0
157293,0
138194,0
416082,0
308750,0
219804,0
315804,0
138846,0
455479,0
263939,0
438005,0
209808,0
167298,0
149695,0
290211,0
359570,0
210204,0
403019,0
184331,0
287590,0
229624,0
439261,0
226140,0
353165,0
288247,0
350807,0
404927,0
381539,0
148700,0
243524,0
313981,0
382083,0
124645,0
224914,0
454177,0
425799,0
241911,0
174043,0
341673,0
349740,0
162712,0
191691,0
205527,0
251226,0
150517,0
117602,0
180310,0
216639,0
330456,0
299665,0
425573,0
302320,0
406305,0
343715,0
249231,0
180910,0
152511,0
331973,0
162091,0
366345,0
257915,0
180753,0
290081,0
427742,0
299484,0
260747,0
378567,0
281489,0
118074,0
442090,0
422899,0
416251,0
263524,0
256428,0
292967,0
416350,0
343083,0
288441,0
274239,0
241400,0
392661,0
394123,0
155617,0
229584,0
114372,0
227488,0
418801,0
138555,0
338875,0
442952,0
191491,0
434155,0
367530,0
125900,0
170246,0
216836,0
201651,0
133064,0
210909,0
242932,0
343534,0
104043,0
363932,0
163851,0
454712,0
104360,0
107087,0
173278,0
128841,0
169399,0
128453,0
444506,0
388822,0
111991,0
175197,0
126381,0
320739,0
194231,0
160527,0
145847,0
142604,0
173737,0
403258,0
359850,0
451548,0
430991,0
276834,0
350864,0
248061,0
116869,0
209564,0
175140,0
272328,0
202460,0
209768,0
266451,0
187230,0
392759,0
309584,0
210753,0
333583,0
320029,0
191241,0
388545,0
348334,0
394060,0
299568,0
380633,0
222804,0
295843,0
281606,0
271903,0
121355,0
395273,0
329030,0
175084,0
253550,0
331861,0
257370,0
127456,0
135283,0
102091,0
145699,0
241035,0
387155,0
173040,0
363833,0
255274,0
263916,0
444617,0
255812,0
133124,0
365373,0
170634,0
126364,0
100417,0
272394,0
213322,0
283134,0
429713,0
339703,0
309582,0
440672,0
143765,0
405141,0
135777,0
170181,0
278154,0
371708,0
137914,0
348376,0
222267,0
159416,0
154381,0
407851,0
164340,0
202051,0
160689,0
292581,0
385782,0
128395,0
375761,0
255266,0
400810,0
161963,0
362856,0
383723,0
317798,0
263726,0
267025,0
200592,0
159239,0
194953,0
362832,0
258984,0
284721,0
301659,0
242568,0
328250,0
309121,0
165665,0
127937,0
203965,0
304647,0
369946,0
419969,0
209266,0
248541,0
143247,0
198441,0
120199,0
453489,0
331642,0
231700,0
207542,0
173101,0
179090,0
265374,0
266588,0
453897,0
427232,0
238565,0
327875,0
130301,0
311323,0
284860,0
442206,0
240850,0
372963,0
316952,0
138774,0
260310,0
406790,0
179886,0
189526,0
251159,0
143204,0
397220,0
433167,0
203293,0
120585,0
176962,0
118645,0
262726,0
307196,0
132812,0
120806,0
179911,0
383398,0
245613,0
398610,0
106816,0
214060,0
124427,0
146329,0
182444,0
287131,0
438695,0
310393,0
103892,0
253702,0
397683,0
415886,0
144428,0
112084,0
288424,0
383570,0
190031,0
373798,0
206819,0
152826,0
279736,0
224590,0
100269,0
196524,0
164279,0
341021,0
120170,0
118816,0
233870,0
311744,0
185330,0
232971,0
176284,0
283685,0
181746,0
314174,0
446830,0
136311,0
338298,0
454095,0
380732,0
159462,0
377803,0
190817,0
105376,0
117725,0
130360,0
305554,0
185201,0
216139,0
454112,0
400636,0
133984,0
140182,0
229867,0
439797,0
436413,0
261953,0
432906,0
337103,0
170194,0
341082,0
296055,0
380777,0
367758,0
155037,0
258348,0
319103,0
391298,0
231348,0
258189,0
405834,0
151088,0
305780,0
199960,0
319867,0
160322,0
238162,0
365365,0
203775,0
280318,0
267766,0
401643,0
389396,0
188427,0
252686,0
232074,0
125011,0
368316,0
335297,0
200933,0
108698,0
217328,0
121127,0
150409,0
335965,0
401601,0
128012,0
161770,0
233705,0
406400,0
156421,0
316761,0
453806,0
178730,0
251791,0
356683,0
351167,0
339862,0
277811,0
317879,0
329046,0
364166,0
339475,0
223858,0
304925,0
158620,0
189577,0
146217,0
388149,0
280102,0
398660,0
304133,0
373149,0
230769,0
131638,0
213514,0
106579,0
254744,0
234221,0
413235,0
211092,0
399535,0
288461,0
324258,0
378280,0
214527,0
183163,0
110033,0
250524,0
431222,0
309452,0
100394,0
348074,0
152889,0
149655,0
401937,0
288050,0
394209,0
239523,0
320721,0
258308,0
396188,0
414178,0
408539,0
452520,0
273409,0
352440,0
224396,0
450828,0
278031,0
123377,0
362896,0
410949,0
233732,0
235475,0
361261,0
338231,0
216292,0
371092,0
250872,0
216994,0
278581,0
261279,0
202586,0
227220,0
184448,0
169716,0
113910,0
418895,0
278358,0
170514,0
126700,0
372874,0
136071,0
336639,0
171438,0
147995,0
165282,0
120175,0
254188,0
245242,0
307186,0
255139,0
313098,0
387122,0
412329,0
219081,0
109368,0
421091,0
448212,0
208080,0
349816,0
143185,0
319354,0
239737,0
253474,1
249362,0
175191,0
254254,0
383792,0
356189,0
362876,0
450040,0
117916,0
348763,0
137018,0
179637,0
216680,0
161167,0
132377,0
311858,0
261404,0
447632,0
216815,0
178812,0
167074,0
297688,0
295669,0
285691,0
266937,0
180576,0
110267,0
295745,0
277046,0
298954,0
428458,0
138919,0
244855,0
241077,0
205099,0
261641,0
348874,0
363549,0
239736,0
429119,0
230396,0
180672,0
300386,0
397500,0
437550,0
149422,0
254612,0
349764,0
432274,1
148114,0
136095,0
292994,0
448615,0
234982,0
340570,0
275463,0
142002,0
137523,0
259570,0
288434,0
430141,0
195208,0
122899,0
319139,0
165198,0
325868,0
186036,0
378745,0
379762,0
218339,0
362296,0
419901,0
306761,0
134836,0
356127,0
262379,0
425756,0
168871,0
301940,0
269684,0
344785,0
188450,0
355225,0
375270,0
243953,0
187457,0
292676,0
335891,0
317131,0
103090,0
294157,0
303965,0
175640,0
334439,0
162283,0
252584,0
432743,0
334495,0
402663,0
217440,0
275600,0
253031,0
288754,0
327291,0
363169,0
418758,0
213142,0
228054,0
341269,0
391325,0
374026,0
106976,0
236513,0
446688,0
199980,0
433341,0
380160,0
152759,0
232107,0
293088,0
298641,0
189624,0
314967,0
440914,0
292580,0
329023,0
161026,0
442475,0
321576,0
121527,0
296427,0
341576,0
443875,0
328317,0
121684,0
366836,0
455948,0
241565,0
280387,0
444514,0
357823,0
442782,0
367001,0
383115,0
443782,0
319546,0
212805,0
274504,0
163196,0
322278,0
238681,0
289130,0
334500,0
415400,0
388685,0
121154,0
430018,0
441603,0
249122,0
122117,0
119247,0
339015,0
228492,0
120429,0
175076,0
144265,0
121009,0
332556,0
168704,0
301318,0
349861,0
428640,0
373113,0
168458,0
112506,0
245910,0
227583,0
434365,0
319199,0
277527,0
356176,0
313229,0
270150,0
198927,0
132411,0
426514,0
321378,0
386689,0
413372,0
297543,0
344417,0
316134,0
194477,0
227190,0
170063,0
302811,0
452229,0
405418,0
247508,0
109153,0
186463,0
162814,0
412378,0
418501,0
278178,0
176100,0
230538,0
129179,0
324474,0
309166,0
347618,0
181695,0
432715,0
149654,0
276931,0
439004,0
346411,0
146513,0
424404,0
256018,0
439414,0
274249,0
247109,0
301971,0
420503,0
409517,0
358606,0
155748,0
450868,0
380546,0
191325,0
317457,0
440394,0
297239,0
444608,0
145953,0
220911,0
350827,0
356257,0
215494,0
419998,0
414210,0
172188,0
374065,0
389565,0
260368,0
250849,0
115072,0
425357,0
381249,0
249278,0
230745,0
198889,0
342910,0
283092,0
193220,0
322321,0
202974,0
350439,0
295200,0
360457,0
166674,0
338439,0
410321,0
306436,0
428546,0
130165,0
261921,0
331910,0
449688,0
331927,0
402202,0
243161,0
123414,0
149461,0
145000,0
436820,0
352979,0
158525,0
166497,0
137557,0
132370,0
219535,0
384566,0
255606,0
287032,0
294011,0
451448,0
106126,0
291267,0
274327,0
118039,0
134761,0
347516,0
201178,0
106837,0
351727,0
258733,0
210849,0
371572,0
209018,0
356244,0
218568,0
335581,0
378568,0
336818,0
390741,0
373315,0
114298,0
449306,0
115392,0
306221,0
149020,0
236437,0
121110,0
159871,0
227763,0
286076,0
320588,0
152382,0
451366,0
411084,0
330060,0
144621,0
213747,0
425859,0
120660,0
287052,0
126511,0
134553,0
383340,0
152133,0
425882,0
351883,0
362139,0
241873,0
410135,0
399190,0
131849,0
439308,0
441496,0
339500,0
351586,0
257377,0
118406,0
357731,0
300062,0
277738,0
409821,0
112009,0
330550,0
429257,0
416083,0
178411,0
371041,0
211836,0
164043,0
229376,0
363673,0
313192,0
284872,0
251114,0
159783,0
108735,0
357867,0
358011,0
338810,0
130155,0
101817,0
356531,0
355727,0
304111,0
441505,0
116427,0
284021,0
442559,0
451295,0
123557,0
223133,0
412957,0
442083,0
167587,0
367175,0
293579,0
164324,0
201966,0
326603,0
336706,0
111858,0
221588,0
209010,0
317393,0
236119,0
418188,0
411528,0
305149,0
131410,0
284063,0
216724,0
338736,0
225644,0
351582,0
184283,0
153841,0
119690,0
326162,0
344989,0
263697,0
371391,0
387153,0
345640,0
455686,0
127522,0
220800,0
171418,0
173518,0
334976,0
446197,0
186474,0
276924,0
285045,0
390333,0
114862,0
415206,0
425697,0
264458,0
237633,0
183481,0
412944,0
353316,0
397973,0
257746,0
446955,0
293513,0
412163,0
323604,0
379592,0
361494,0
372978,0
359729,0
167211,0
156348,0
209014,0
279790,0
327200,0
118288,0
403141,0
379361,0
142544,0
239113,0
256660,0
379864,0
115266,0
369275,0
150875,0
116682,0
346161,0
173077,0
327171,0
225635,0
174582,0
146722,0
120827,0
175760,0
334653,0
202148,0
431450,0
260330,0
220462,0
318989,0
341693,0
433910,0
130423,0
242424,0
185728,0
442630,0
148798,0
285820,0
308625,0
194726,0
420192,0
221848,0
290228,0
179990,0
433092,0
285604,0
391099,0
408251,0
293804,0
312139,0
340696,0
444435,0
314098,0
226369,0
222355,0
417156,0
152905,0
269068,0
377902,0
297629,0
204220,0
347676,0
351057,0
161971,0
418433,0
275764,0
270800,0
267923,0
182934,0
236728,0
199713,0
348762,0
273622,0
389194,0
287630,0
223713,0
173246,0
157910,0
328232,0
178796,0
355541,0
102454,0
415267,0
350994,0
278509,0
174181,0
428657,0
318365,0
444276,0
160745,0
453413,0
453320,0
236243,0
213458,0
304007,0
198850,0
188907,0
306914,0
246532,0
256163,0
443882,0
189489,0
177848,0
220190,0
372151,0
268655,0
261347,0
233933,0
327271,0
310982,0
325978,0
287183,0
119336,0
188131,0
130759,0
209383,0
163176,0
439714,0
294870,0
103723,0
195114,0
314454,0
398098,0
176533,0
360451,0
346128,0
284874,0
419882,0
144838,0
430910,0
450467,0
175991,0
207678,0
277993,0
402879,0
386061,0
369745,0
324002,0
450360,0
201701,0
425795,0
365958,0
182808,0
138645,0
315482,0
367962,0
410032,0
105340,0
143414,0
275959,0
311548,0
409725,0
128220,0
327156,0
342055,0
314388,0
310027,0
115936,0
287943,0
162549,0
235180,0
266769,0
212214,0
167882,0
230569,0
238363,0
322894,0
412500,0
304337,0
439087,0
335657,0
244483,0
108709,0
250258,0
161583,0
302557,0
385274,0
352922,0
317113,0
425735,0
252673,0
138296,0
371080,0
324905,0
107604,0
171545,0
196103,0
298696,0
216276,0
208328,0
269609,0
261994,0
345250,0
209047,0
192302,0
404880,0
288975,0
245929,0
371147,0
229476,0
429609,0
234444,0
163025,0
318311,0
287214,0
378850,0
101389,0
129689,0
387182,0
167254,0
392021,0
164180,0
365808,0
228695,0
411756,0
161034,0
201465,0
163972,0
137387,0
217861,0
189920,0
115673,0
110537,0
281943,0
209719,0
447261,0
117593,0
326330,0
124740,0
359443,0
200625,0
140007,0
148362,0
178660,0
156706,0
208243,0
167394,0
394327,0
391821,0
395549,0
422943,0
376607,0
222483,0
325792,0
294226,0
422983,0
206813,0
274400,0
446710,0
354260,0
117457,0
190435,0
134770,0
372807,0
446035,0
290916,0
107132,0
244924,0
161000,0
392135,0
126877,0
218563,0
385581,0
389149,0
361930,0
261634,0
189273,0
293750,0
165269,0
292300,0
286454,0
426576,0
213936,0
434544,0
299642,0
243159,0
328073,0
376001,0
351953,0
370139,0
430821,0
423402,0
236438,0
337523,0
235361,0
292445,0
412990,0
359041,0
134109,0
435391,0
248162,0
158497,0
346503,0
333580,0
351193,0
238479,0
295656,0
125790,0
403070,0
167783,0
290088,0
170726,0
338107,0
224941,0
152135,0
317191,0
239820,0
364460,0
112456,0
369678,0
268473,0
390912,0
227300,0
185086,0
320713,0
180644,0
116852,0
211376,0
162034,0
161452,0
170379,0
359578,0
238251,0
433582,0
242456,0
209130,0
378658,0
239384,0
304432,0
153888,0
179545,0
314872,0
171342,0
424528,0
158131,0
131996,0
170392,0
273586,0
356197,0
284202,0
268636,0
379809,0
247915,0
288135,0
225984,0
167763,0
203913,0
300762,0
208747,0
368739,0
293596,0
445977,0
383516,0
216210,0
209452,0
112257,0
201082,0
313310,0
376111,0
243812,0
303400,0
155409,0
325870,0
344974,0
347562,0
266956,0
248979,0
252757,0
426515,0
334321,0
286799,0
154150,0
285388,0
339716,0
116957,0
236977,0
166018,0
270903,0
409728,0
101984,0
334749,0
172567,0
176964,0
171240,0
410021,0
225777,0
344158,0
378209,0
249501,0
289765,0
150474,0
129976,0
359641,0
450301,0
202315,0
286556,0
168271,0
400604,0
252482,0
196257,0
190321,0
152659,0
287615,0
145396,0
173218,0
205242,0
152443,0
397089,0
215760,0
312578,0
104675,0
260818,0
403863,0
324403,0
188308,0
245856,0
405732,0
325834,0
140596,0
341497,0
259609,0
410890,0
299407,0
224879,0
157372,0
143887,0
347485,0
380640,0
126717,0
416983,0
346132,0
413420,0
295722,0
127890,0
304259,0
342022,0
144803,0
386162,0
294304,0
105043,0
309273,0
226033,0
435146,0
149545,0
329404,0
152987,0
346935,0
103415,0
276116,0
197124,0
319667,0
397256,0
217210,0
452026,0
379096,0
438078,0
219877,0
255214,0
249583,0
381815,0
258277,0
378953,0
102692,0
352310,0
353076,0
294070,0
363097,0
282407,0
209656,0
266018,0
229418,0
377464,0
347345,0
150211,0
181729,0
151353,0
410071,0
163173,0
354621,0
162865,0
271030,0
233066,0
450632,0
354158,0
361058,0
441097,0
435910,0
381010,0
296893,0
248074,0
292791,0
265780,0
421623,0
393331,0
179821,0
149127,0
170166,0
196366,0
262641,0
370404,0
200471,0
311838,0
424679,0
452758,0
414948,0
431489,0
448814,0
209742,0
188451,0
244230,0
248942,0
374067,0
206904,0
119424,0
153942,0
192641,0
325105,0
137707,0
252609,0
294409,0
243773,0
345618,0
328443,0
301739,0
231805,0
276611,0
409279,0
280739,0
336676,0
114538,0
222574,0
159850,0
379783,0
103949,0
287037,0
228524,0
214396,0
409814,0
179923,0
386643,0
234708,0
138499,0
223295,0
437775,0
243428,0
135618,0
375009,0
303183,0
226955,0
151380,0
309751,0
179853,1
312927,0
189244,0
374214,0
238778,0
191620,0
119056,0
153178,0
436558,0
152060,0
172685,0
101215,0
163844,0
168598,0
131518,0
224350,0
311286,0
432228,0
171021,0
376577,0
427697,0
253450,0
232946,0
428994,0
103610,0
245488,0
439621,0
239049,0
165080,0
316818,0
194389,0
191202,0
189975,0
294144,0
351808,0
161475,0
284698,0
118580,0
200962,0
438692,0
279208,0
105970,0
121307,0
271743,0
415761,0
395484,0
272094,0
286658,0
135298,0
140755,0
105435,0
398101,0
142700,0
433555,0
103958,0
289155,0
291013,0
360135,0
312896,0
300778,0
230883,0
101538,0
135694,0
436830,0
332716,0
367778,0
181616,0
248610,0
300865,0
177028,0
310611,0
446912,0
104086,0
109272,0
247584,0
223812,0
410299,0
418774,0
225554,0
100874,0
302171,0
169308,0
391220,0
327645,0
311091,0
215419,0
176265,0
378968,0
455494,0
265364,0
453606,0
161842,0
107796,0
156700,0
200794,0
348379,0
402300,0
172907,0
222417,0
120382,0
310571,0
313370,0
259203,0
195706,0
359860,0
422312,0
434596,0
380982,0
360992,0
301731,0
249138,0
136222,0
199920,0
218349,0
433444,0
373517,0
149678,0
276033,0
168437,0
312398,0
227456,0
246352,0
214102,0
435228,0
399566,0
153092,0
291436,0
309763,0
406929,0
268423,0
106973,0
321388,0
408452,0
415200,0
381136,0
154757,0
416393,0
422967,0
116920,0
286016,0
158137,0
179455,0
259261,0
274472,0
389903,0
217536,0
142379,0
155270,0
370772,0
101655,0
275825,0
366930,0
181284,0
385561,0
264431,0
317538,0
285266,0
444929,0
306191,0
163090,0
245813,0
310301,0
114085,0
165159,0
303537,0
222471,0
219231,0
158081,0
288148,0
100218,0
262952,0
392801,0
347548,0
124559,0
210342,0
231931,0
254074,0
393921,0
368084,0
452306,0
234318,0
225767,0
424668,0
380842,0
427346,0
400534,0
343722,0
253514,0
434349,0
188189,0
105789,0
255878,0
127445,0
208643,0
212915,0
379230,0
303392,0
105468,0
437033,0
279750,0
131164,0
349284,0
177492,0
339397,0
268224,0
305150,0
137892,0
283399,0
272819,0
190297,0
341578,0
208005,0
369677,0
274464,0
362491,0
340962,0
128378,0
237932,0
403545,0
182279,0
155112,0
262808,0
206281,0
419647,0
243419,0
349858,0
255145,0
241209,0
381029,0
268484,0
424871,0
219857,0
247155,0
256478,0
291919,0
176758,0
278247,0
455927,0
373563,0
218636,0
350237,0
394078,0
134318,0
169321,0
158495,0
149842,0
210265,0
291361,0
425927,0
203734,0
421374,0
453234,0
261295,0
243759,0
203479,0
203417,0
450785,0
441483,0
264814,0
350228,0
279429,0
125625,0
248657,0
331550,0
436312,0
356216,0
214973,0
249723,0
129396,0
350382,0
317265,0
400321,0
382837,0
342634,0
125648,0
169731,0
145979,0
366055,0
252274,0
252799,0
336629,0
415732,0
360616,0
177901,0
348885,0
434783,0
352281,0
272987,0
339454,0
279775,0
121988,0
404359,0
266701,0
373436,0
420045,0
116451,0
203217,0
346470,0
332806,0
107499,0
365806,0
160496,0
426963,0
419144,0
139954,0
327212,0
126765,0
259868,0
298239,0
266095,0
417231,0
255111,0
154199,0
364164,0
196838,0
313076,0
368688,0
172854,0
438646,0
172388,0
300705,0
237570,0
314988,0
365479,0
302567,0
193544,0
113096,0
259789,0
429038,0
173068,0
372294,0
119543,0
306971,0
117688,0
277178,0
439182,0
346958,0
379941,0
444049,0
167067,0
449921,0
357081,0
316034,0
259406,0
381570,0
245723,0
102798,0
320409,0
449521,0
274352,0
366816,0
177078,0
289921,0
295076,0
333710,0
343951,0
434797,0
260724,0
330631,0
206120,0
338513,0
211331,0
218681,0
449360,0
403399,0
255714,0
150175,0
434602,0
404063,0
450345,0
345587,0
404230,0
298921,0
225157,0
377391,0
101203,0
109895,0
213951,0
163696,0
110698,0
338552,0
362840,0
360077,0
114887,0
122943,0
101265,0
373659,0
132956,0
390767,0
375146,0
452488,0
278923,0
139744,0
185495,0
266278,0
424345,0
406427,0
307542,0
425819,0
397104,0
429435,0
352799,0
241972,0
202404,0
323929,0
455304,0
290428,0
212861,0
117600,0
189960,0
387747,0
143699,0
180134,0
364760,0
375488,0
177498,0
328183,0
277385,0
365691,0
129280,0
452394,0
126256,0
148202,0
435655,0
196111,0
419898,0
162468,0
337501,0
130397,0
407939,0
347148,0
385382,0
446050,0
404168,0
163348,0
417459,0
197873,0
197204,0
150520,0
432939,0
451115,0
301280,0
357854,0
129659,0
144308,0
369235,0
115620,0
363384,0
382975,0
355157,0
144521,0
123138,0
433824,0
175429,0
299557,0
158268,0
228795,0
428683,0
236640,0
268180,0
126395,0
199728,0
316826,0
179193,0
215836,0
447544,0
261098,0
175759,0
244967,0
101986,0
276370,0
122571,0
129177,0
191962,0
159208,0
263811,0
245658,0
314372,0
420269,0
383388,0
165303,0
232359,0
224243,0
127740,0
270361,0
278398,0
213028,0
455856,0
255384,0
145289,0
183888,0
228292,0
302277,0
309212,0
422409,0
344537,0
113037,0
328932,0
349681,0
290251,0
102741,0
347697,0
345729,0
322212,0
266488,0
170747,0
276014,0
429710,0
287070,0
419561,1
312438,0
192622,0
316581,0
428864,0
134817,0
114831,0
175538,0
261150,0
444277,0
401583,0
276126,0
199314,0
437439,0
193781,0
416391,0
403523,0
186242,0
298335,0
219226,0
177026,0
125760,0
222576,0
369814,0
316169,0
256854,0
332313,0
154027,0
196130,0
227643,0
124221,0
262800,0
119323,0
164253,0
361227,0
364817,0
216193,0
318992,0
448625,0
162535,0
232183,0
132958,0
406562,0
116956,0
123183,0
115486,0
412322,0
212815,0
299856,0
426218,0
302387,0
451094,0
197782,0
422158,0
277498,0
184698,0
142336,0
199532,0
439362,0
247281,0
329836,0
152217,0
450649,0
422264,0
102260,0
417799,0
376966,0
230885,0
144303,0
275550,0
387258,0
276637,0
336345,0
362569,0
297874,0
424238,0
183678,0
152481,0
110096,0
132892,0
165220,0
131134,0
171904,0
425100,0
143844,0
138638,0
263590,0
131971,0
378261,0
438550,0
430990,0
392944,0
227865,0
230043,0
273464,0
163410,0
267728,0
159073,0
392344,0
434706,0
329379,0
160434,0
211632,0
196840,0
427426,0
122369,0
258314,0
430664,0
293237,0
368607,0
251640,0
248055,0
329751,0
174562,0
257819,0
150193,0
331102,0
276137,0
270301,0
